manual_match,company_type,page_handle,page_name,company_name,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
,closed,139248602815817,הגזוזטרא של עמיקו,"הגזוזטרא בע""מ",512584285,2016-06-26,0,9,0,0,0,companies_general_info_columns,0,0,0,,0,,0,1,0,0,0,8,8,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,170133466411740,מאפיית הטאבון-תחנה מרכזית ירושלים,"מאפיית הטאבון (ירושלים) בע""מ",511809170,2004-04-07,4463,12,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,6,6,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,171549319578677,חפירות עם יוגב שפר,"חפירות שפר-עם בע""מ",511835399,2002-04-12,5189,10,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,5,5,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,209346242449545,מוצא : אילת. יעד : עוספיה. קו : 10-459-63,"יעד 10 בע""מ",514379858,2015-02-06,506,33,0,2,6,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,liquidated,770208276426876,בוסט מדיה Boost Media,"מדיה בוסט בע""מ",513723197,2014-06-18,739,16,0,3,3,companies_general_info_columns,1,1,1,03-6432555,1,,0,261,1,1,1,2,2,13,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,129,20,,,,,Business Services,"Advertising Service,Web Development",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-04-06,2016-06-10,1,0,0,0,0,0,0,,12,86,4,0,1,1,1,1,0,0,0,74,8,3,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,16,-723,2015-09-13,2016-06-10,10,100,14,99,1,98,32,67,100,1,99,32,68,100,1,99,32,68,17,0,6,0.17,925,0,200,9.25,100,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-10-19,2015-11-14,2,8,15,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-09-13,2016-06-10,67,100,618,0,0,0,0,0,0,0
,liquidated,828984590463850,הגברת לחץ מים - 1700706705 מחירים זולים,"לחץ מים בע""מ",511464422,2013-05-23,1130,30,0,0,0,companies_general_info_columns,1,1,1,,0,,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,,,126,22,,,,,Small Business,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-06-02,2014-06-02,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,755,-375,2014-06-02,2014-06-02,1,2,0,0,0,0,0,0,1,0,1,0,1,2,0,2,0,2,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2014-06-02,2014-06-02,1,2,1,0,0,0,0,0,0,0
,closed,1079170885447373,תקשורת טופז,"תקשורת טופז בע""מ",511753154,2016-06-26,0,0,0,0,0,companies_general_info_columns,0,0,0,09-9502911,1,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Professional Services,Professional Services,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,1238075216207214,RAINA EXim-יבוא יצוא מוצרי צריכה מהודו,"מוצרי יצוא בע""מ",510398464,2016-06-26,0,29,0,0,0,companies_general_info_columns,1,0,0,+919419242709,1,,0,159,1,1,1,0,0,8,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,1249,186,78,10,769,110,,,Retail and Consumer Merchandise,Retail and Consumer Merchandise,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-03-13,2016-06-14,1,0,0,0,0,0,0,,4,199,8,4,1,1,1,1,0,0,26,160,9,3,1,0,0,104,95,0,0,199,199,companies_posts_columns,2016-06-26,12,12,2016-03-13,2016-06-14,4,43,15,43,1,42,14,29,43,1,42,14,29,43,1,42,14,29,11,0,5,0.2558139535,174,0,12,4.046511628,43,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-03-13,2016-03-20,1,5,5,0,5,0,0,5,5,0,companies_posts_reactions_columns,2016-03-13,2016-06-14,32,43,38,10,36,0,0,38,38,0
,closed,109763835753498,"עינת כח אדם לסיעוד בע""מ","עינת - כח אדם בע""מ",512685736,2016-06-26,0,7,0,0,0,companies_general_info_columns,1,0,0,,0,,0,160,1,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,,,73,23,136,16,,,Product/Service,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-10-11,2015-12-29,1,0,1,1,0.03703703704,0,1,1,8,27,4,1,1,0,1,1,0,0,1,19,0,1,6,0,0,0,1,0,0,1,1,companies_posts_columns,2016-06-26,66,66,2010-10-11,2016-04-21,22,70,22,27,0,27,6,21,32,0,32,6,26,66,0,66,9,57,24,0,2,0.3428571429,159,0,11,2.271428571,66,0,4,0,4,2,0,2,0.02857142857,0,0,0,0,companies_posts_comments_columns,2010-10-11,2015-07-19,11,21,4,0,0,0,1,0,1,4,companies_posts_reactions_columns,2010-10-11,2016-04-21,52,70,38,6,14,4,6,17,19,28
,liquidated,191567224254738,יחידת להב 433 - יאחב״ל לוד,"להב אופק בע""מ",512306044,2012-08-16,1410,19,0,0,0,companies_general_info_columns,1,0,0,08-9545240,1,,0,519,1,1,1,1061,1061,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Police Station,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,forceliquidated,362961817170103,זהבים - Zehavis,"זהבים בע""מ",511849606,1996-12-12,7136,8,0,0,0,companies_general_info_columns,1,0,0,525525054,1,,0,30,0,1,1,0,0,0,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,2012-01-01,1,1,207,39,80,10,,,,,Musician/Band,,1994,1908,companies_events_columns,2013-11-14,2013-11-14,1,1,27,27,27,27,18,18,18,18,797,797,797,797,18,18,18,18,17,17,17,17,companies_photos,2013-10-14,2013-10-29,1,0,0,0,0,0,0,,1,4,2,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,971,-6165,2013-10-14,2013-10-29,1,3,0,3,0,3,1,2,3,0,3,1,2,3,0,3,1,2,0,0,0,0,10,2,5,3.333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2013-10-14,2013-10-29,2,3,8,0,0,0,0,0,0,0
,liquidated,658184247589259,"פ.א פרג' אבי חברה לבניה בע""מ","א.מ.מ.פ חברה בע""מ",510861230,2015-08-12,319,17,0,0,0,companies_general_info_columns,1,1,1,,0,,0,88,0,1,1,0,0,8,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,856,145,109,23,,,,,Engineering/Construction,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-07-07,2015-12-17,1,0,3,3,0.04411764706,0,1,1,11,68,10,6,1,1,1,1,0,0,28,35,1,2,2,0,0,1,10,19,2,11,44,companies_posts_columns,2016-06-26,55,-264,2014-07-07,2016-05-02,22,173,14,164,0,164,11,153,169,0,169,11,158,172,0,172,11,161,9,0,2,0.05202312139,328,0,23,1.895953757,172,0,1,0,1,1,0,1,0.005780346821,0,0,0,0,companies_posts_comments_columns,2014-07-07,2015-10-20,6,7,6,1,0,3,0,1,4,4,companies_posts_reactions_columns,2014-07-07,2016-05-02,142,173,64,18,8,16,9,19,33,29
,rasham,1002604379833919,רשת מדיה,"רשת מדיה בע""מ",511677957,2016-06-26,0,0,0,3,0,companies_general_info_columns,1,0,0,,0,,0,302,1,1,1,0,0,3,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,TV Channel,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-03-20,2016-03-20,1,0,0,0,0,0,0,,1,3,2,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,3,0,0,3,3,companies_posts_columns,2016-06-26,29,29,2016-03-20,2016-05-28,3,9,0,9,0,9,0,9,9,0,9,0,9,9,0,9,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-03-20,2016-05-28,7,9,0,0,0,0,0,0,0,0
,closed,1017622254945416,דקולייט - עבודות עץ וחשמל,"דקולייט בע""מ",510723554,2016-06-26,0,16,0,0,0,companies_general_info_columns,1,0,0,0526484202- 0545359905,1,,0,157,1,1,1,0,0,27,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,127,26,,,,,Professional Services,"Deck & Patio,Business Services",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-06-27,2016-06-13,1,0,13,16,0.08121827411,0,3,1.230769231,10,197,12,8,1,1,1,1,0,0,74,1,118,2,2,0,0,97,13,11,25,110,197,companies_posts_columns,2016-06-26,13,13,2015-06-27,2016-06-13,11,36,11,32,0,32,24,8,34,0,34,24,10,34,0,34,24,10,11,0,3,0.3055555556,236,0,16,6.555555556,34,0,2,1,1,2,0,2,0.05555555556,16,0,16,0.4444444444,companies_posts_comments_columns,2015-09-24,2016-05-27,6,9,9,3,3,3,2,5,9,4,companies_posts_reactions_columns,2015-06-27,2016-06-13,29,36,48,29,23,20,27,36,48,35
,rasham,100345506725077,מעיליא הלבנה,"מעיליא הלבנה בע""מ",512887357,2016-06-26,0,0,0,2,18,companies_general_info_columns,0,0,0,,0,,0,1,0,0,0,50,50,0,0,1,1,0,0,0,1,TRUE,,FALSE,TRUE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,forceliquidated,193115724061603,מוכן ומזומן,"מוכן ומזומן בע""מ",511814055,2002-01-22,5269,0,0,0,0,companies_general_info_columns,0,0,0,03-6188526,1,,0,2,0,0,1,21,21,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,forceliquidated,154309421295549,הכפריה צהלה,"הכפריה צהלה בע""מ",514315969,2015-12-14,195,0,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,113673112100566,"תקועות במונית שירות לת""א כמו נבלותת","א. נבל בע""מ",512872839,2016-06-26,0,30,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,2,2,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,122332164568198,סתיו צמיגי בטחון בע״מ,"צמיגי בטחון בע""מ",511015919,2016-06-26,0,10,0,3,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,4,4,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,liquidated,246546648717755,מוני פוני,"מוני פוני בע""מ",514366327,2015-12-07,202,0,0,0,0,companies_general_info_columns,0,0,0,03-5166327,1,,0,5,0,0,1,4,4,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,liquidated,343985928968473,"ד""ר ניר צנגר - מרפאת שיניים, טיפולי שיניים לילדים","ד.א. יתיר בע""מ",514131747,2016-01-13,165,42,0,0,0,companies_general_info_columns,1,1,1,054-4431377,1,,0,94,0,1,1,0,0,0,0,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,1058,154,68,14,,,,,Health/Medical/Pharmacy,Medical & Health,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-02-07,2012-02-07,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,386,221,2013-11-19,2015-06-06,3,3,0,3,0,3,1,2,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,18,0,17,6,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2013-11-19,2015-06-06,3,3,0,0,0,0,0,0,0,0
1,forceliquidated,170251629722126,מוסך שי דברת,"מוסך ש.י. דברת בע""מ",514601855,2012-06-07,1480,2,0,4,6,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,1053025851435441,"סיוון דיגיטל בע""מ","סיוון דיגיטל בע""מ",512153990,2016-06-26,0,0,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,forceliquidated,642488079127131,קוקיס אומנות מתוקה,"קוקיס אומנות מתוקה בע""מ",514426733,2015-12-16,193,0,0,0,0,companies_general_info_columns,1,1,1,777919134,1,,0,282,1,1,1,225,225,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Party Center,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,105531889527361,חותמות ברינר - ג. ברינר ובניו,"ברינר ובניו בע""מ",510975758,2016-06-26,0,16,0,0,0,companies_general_info_columns,1,1,1,03-5602991 ,1,,0,63,0,1,1,0,0,0,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,119,19,,,19,5,Local Business,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-02-24,2012-09-03,1,0,0,0,0,0,0,,5,27,6,3,1,0,1,1,0,0,21,4,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,506,506,2011-08-22,2015-02-06,8,11,0,8,0,8,2,6,8,0,8,2,6,8,0,8,2,6,0,0,0,0,22,0,5,2,8,0,3,0,3,0,0,0,0,2,0,2,0.1818181818,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-08-22,2015-02-06,9,11,11,0,0,0,0,0,0,11
,closed,111085522352579,און אוף רמת ישי,"און י.ש.י. בע""מ",511951733,2016-06-26,0,10,0,0,0,companies_general_info_columns,1,1,1,04-9831213,1,,0,667,1,1,1,11,11,241,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,2012-03-01,1,1,266,36,108,17,,,,,Professional Services,Repair Service,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-02-18,2016-06-07,1,2,9,62,0.5254237288,0,13,6.888888889,13,118,27,24,1,0,1,1,0,0,103,11,0,2,2,0,0,3,0,0,0,3,3,companies_posts_columns,2016-06-26,17,17,2012-02-18,2016-06-09,24,85,16,47,2,45,4,43,48,2,46,4,44,70,3,67,8,62,55,0,14,0.6470588235,119,0,16,1.4,70,0,15,0,15,2,0,1,0.02352941176,4,0,1,0.04705882353,companies_posts_comments_columns,2012-02-18,2016-05-29,8,15,28,15,0,0,0,15,15,14,companies_posts_reactions_columns,2012-02-18,2016-06-09,64,85,71,17,0,0,0,17,17,57
,closed,122865957795346,"עו""ד אשר אקסלרד","אשר אקסלרד בע""מ",513281295,2016-06-26,0,5,0,0,0,companies_general_info_columns,0,0,0,,0,,0,35,0,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Lawyer,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,189,189,2014-07-08,2015-12-20,2,2,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2014-07-08,2015-12-20,2,2,0,0,0,0,0,0,0,0
,closed,123980444351051,דיזל. נתניה,"נתניה דיזל בע""מ",510364367,2016-06-26,0,10,0,0,0,companies_general_info_columns,0,0,0,,0,,0,4,0,0,1,1,1,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
