is_match,company_type,page_handle,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
1,rasham,1.08602E+14,514472844,6/28/2016,0,0,0,0,0,companies_general_info_columns,1,0,0,04-9536104,1,,0,143,1,1,1,0,0,74,1,1,0,0,0,0,0,FALSE,,FALSE,FALSE,,1/1/2003,1,1,505,94,129,22,408,56,,,Engineering/Construction,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2/27/2011,4/17/2016,1,0,0,0,0,0,0,,11,193,5,2,1,0,1,1,0,0,179,10,0,3,1,0,0,1,0,1,2,1,4,companies_posts_columns,6/28/2016,28,28,2/27/2011,5/31/2016,43,140,10,130,0,130,38,92,138,0,138,38,100,137,0,137,38,99,13,0,3,0.092857143,2034,0,113,14.52857143,137,0,3,0,3,0,0,0,0,0,0,0,0,companies_posts_comments_columns,5/9/2013,4/17/2016,9,9,11,1,3,0,0,4,4,0,companies_posts_reactions_columns,2/27/2011,5/31/2016,117,140,979,159,343,224,139,433,673,0
1,forceliquidated,1.42842E+14,514708403,10/2/2014,635,13,0,2,1,companies_general_info_columns,1,1,1,,0,,0,11733,1,1,1,0,0,188,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,102,14,57,8,,,,,Clothing,,1980,1896,companies_events_columns,5/29/2014,5/29/2014,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,companies_photos,7/15/2010,6/22/2016,1,0,2,2,0.00257732,0,1,1,58,776,11,7,1,0,1,1,1,0,138,585,0,31,18,4,0,55,35,30,28,90,150,companies_posts_columns,6/28/2016,15,-620,7/11/2010,6/13/2016,69,966,387,907,88,819,504,403,919,88,831,505,414,966,93,873,513,453,1478,0,100,1.530020704,18750,0,200,19.40993789,966,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,7/15/2010,5/23/2016,61,320,547,19,9,75,16,28,109,58,companies_posts_reactions_columns,7/11/2010,6/13/2016,914,966,7728,1357,204,300,411,1505,2056,1366
1,rasham,1.05928E+14,514350198,6/28/2016,0,1,0,0,0,companies_general_info_columns,1,1,1,09-7444111,1,,0,106,1,1,1,0,0,0,1,1,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,276,37,27,5,,,71,13,Local Business,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,1/5/2012,1/26/2014,1,0,0,0,0,0,0,,2,10,3,1,0,0,1,1,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,876,876,1/5/2012,2/3/2014,6,14,2,9,0,9,0,9,10,0,10,0,10,12,0,12,0,12,1,0,1,0.071428571,6,0,2,0.428571429,12,0,2,0,2,1,0,1,0.071428571,0,0,0,0,companies_posts_comments_columns,1/5/2012,2/15/2013,2,2,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,1/5/2012,2/3/2014,10,14,5,0,0,0,0,0,0,0
1,forceliquidated,1.78286E+14,513486548,6/7/2010,2213,0,0,0,0,companies_general_info_columns,1,1,1,,0,,0,22,0,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,,,24,4,,,,,Community,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,9/25/2012,9/25/2012,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,424,-1789,9/25/2012,5/1/2015,3,3,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0.333333333,2,0,2,0.666666667,1,0,2,0,2,0,0,0,0,0,0,0,0,companies_posts_comments_columns,9/25/2012,9/25/2012,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,9/25/2012,5/1/2015,3,3,2,0,0,0,0,0,0,0
1,forceliquidated,1.78479E+14,512625484,7/30/2014,699,25,0,0,0,companies_general_info_columns,0,0,0,,0,,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Engineering/Construction,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,6/28/2016,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rasham,1.04951E+14,512567769,6/28/2016,0,0,4,5,4,companies_general_info_columns,1,1,1,,0,,0,1092,1,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,,,,,52,11,88,14,Product/Service,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,11/24/2010,11/15/2015,1,0,0,0,0,0,0,,19,62,4,1,1,0,1,1,0,0,4,53,0,1,4,0,0,0,0,7,1,0,8,companies_posts_columns,6/28/2016,175,175,7/14/2013,1/5/2016,30,1852,21,1439,0,1439,7,1432,1732,0,1732,8,1724,1845,1,1844,12,1833,16,0,6,0.008639309,500,0,36,0.269978402,1845,0,7,0,7,1,0,1,5.40E-04,1,0,1,5.40E-04,companies_posts_comments_columns,7/16/2013,5/12/2014,6,10,10,0,0,0,0,0,0,0,companies_posts_reactions_columns,7/14/2013,1/5/2016,1275,1852,225,0,0,1,1,0,2,0
1,rasham,1.05009E+14,511362279,6/28/2016,0,0,0,0,0,companies_general_info_columns,1,1,1,,0,,0,267,1,1,1,0,0,30,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,,,,,41,6,Local Business,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,10/18/2010,9/30/2015,1,0,96,101,0.7890625,0,4,1.052083333,19,128,6,2,1,1,1,1,0,0,91,34,1,1,1,0,0,0,0,0,2,0,2,companies_posts_columns,6/28/2016,20,20,10/18/2010,6/8/2016,47,150,34,134,7,127,23,111,141,7,134,23,118,144,7,137,23,121,101,0,11,0.673333333,418,0,28,2.786666667,144,0,6,1,5,6,0,2,0.04,7,0,5,0.046666667,companies_posts_comments_columns,10/18/2010,2/28/2015,19,34,28,0,0,0,0,0,0,0,companies_posts_reactions_columns,10/18/2010,6/8/2016,139,150,110,0,1,2,24,1,24,0
1,rasham,1.0517E+14,513736363,6/28/2016,0,19,0,0,0,companies_general_info_columns,1,1,1,08-6411122,1,,0,224,1,1,1,0,0,1,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,1/1/1940,1,1,,,80,11,,,,,Health/Beauty,,1980,1896,companies_events_columns,8/9/2012,2/11/2015,15,133,41,0,10,0.308270677,13,0,5,0.097744361,224,0,221,1.684210526,13,0,5,0.097744361,22,0,21,0.165413534,companies_photos,8/6/2012,3/10/2016,1,0,0,0,0,0,0,,15,59,6,2,1,1,1,1,0,0,14,30,1,6,8,0,0,0,7,0,0,7,7,companies_posts_columns,6/28/2016,110,110,1/1/1940,3/10/2016,20,155,8,109,0,109,4,105,154,0,154,4,150,155,0,155,4,151,7,0,3,0.04516129,100,0,7,0.64516129,155,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,3/30/2015,3/10/2016,2,2,4,0,1,0,0,1,1,0,companies_posts_reactions_columns,1/1/1940,3/10/2016,80,155,36,0,13,0,0,13,13,0
1,forceliquidated,2.26638E+14,511430290,10/9/2015,263,0,0,45,4,companies_general_info_columns,1,1,1,,0,,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Transport/Freight,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2/25/2015,2/25/2015,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,companies_posts_columns,6/28/2016,489,226,2/25/2015,2/25/2015,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2/25/2015,2/25/2015,1,1,0,0,0,0,0,0,0,0
1,forceliquidated,1.34671E+14,511307589,3/20/2014,831,0,5,3,4,companies_general_info_columns,1,0,0,,0,,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,,,44,1,,,,,Engineering/Construction,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,5/2/2012,6/5/2012,1,0,0,0,0,0,0,,2,6,3,0,1,0,1,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,1484,653,5/2/2012,6/5/2012,2,4,0,4,0,4,0,4,4,0,4,0,4,4,0,4,0,4,0,0,0,0,2,0,1,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,5/2/2012,6/5/2012,4,4,2,0,0,0,0,0,0,0
2,forceliquidated,1.35268E+14,511196578,6/14/1989,9876,0,0,0,0,companies_general_info_columns,1,1,1,052-9462554,1,,0,329,1,1,1,10,10,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,30,5,,,,,294,42,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,1/2/2011,9/10/2015,1,1,3,47,0.602564103,0,40,15.66666667,14,78,6,3,1,0,1,1,0,0,52,23,0,2,1,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,174,-9702,1/2/2011,1/6/2016,21,46,12,39,1,38,18,21,40,1,39,18,22,36,1,35,16,20,22,0,5,0.47826087,201,0,27,4.369565217,36,0,10,2,8,10,0,4,0.217391304,31,0,12,0.673913044,companies_posts_comments_columns,2/26/2011,1/6/2016,11,13,24,0,0,0,0,0,0,0,companies_posts_reactions_columns,1/2/2011,1/6/2016,44,46,118,0,0,0,0,0,0,0
1,rasham,1.09632E+14,512880311,6/28/2016,0,0,0,0,0,companies_general_info_columns,1,0,0,"08-6233534, 08-6280246",1,,0,43,0,1,1,0,0,0,0,1,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Community,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,4/11/2010,4/11/2010,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,2271,2271,4/10/2010,4/10/2010,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,4/10/2010,4/10/2010,1,1,1,0,0,0,0,0,0,0
1,rasham,1.09679E+14,514087402,6/28/2016,0,0,0,1,0,companies_general_info_columns,1,0,0,1800252521,1,,0,144,1,1,1,0,0,0,0,1,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,,,27,1,,,,,Community,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,4/8/2010,4/8/2010,1,0,0,0,0,0,0,,1,6,2,1,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,2249,2249,4/8/2010,5/2/2010,2,5,1,2,0,2,0,2,3,0,3,0,3,4,0,4,0,4,1,0,1,0.2,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,5/2/2010,5/2/2010,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,4/8/2010,5/2/2010,5,5,0,0,0,0,0,0,0,0
1,forceliquidated,5.10168E+14,513719997,4/9/2013,1176,16,0,10,3,companies_general_info_columns,1,1,1,1599-55-00-09,1,,0,6196,1,1,1,0,0,16,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,,,87,9,,,,,Health/Beauty,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,10/14/2013,6/22/2016,1,0,7,11,0.029649596,0,2,1.571428571,33,371,4,1,1,0,1,1,0,0,27,317,0,24,3,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,13,-1163,10/14/2013,6/15/2016,33,567,221,539,21,518,481,58,542,21,521,483,59,535,21,514,484,51,431,0,30,0.760141094,14203,0,200,25.04938272,535,1,31,1,31,26,0,5,0.045855379,54,0,6,0.095238095,companies_posts_comments_columns,11/3/2013,5/25/2016,26,193,228,0,0,0,0,0,0,0,companies_posts_reactions_columns,10/14/2013,6/15/2016,548,567,4605,0,0,0,0,0,0,0
2,forceliquidated,2.17266E+14,513216093,11/29/2007,3134,0,0,0,0,companies_general_info_columns,1,0,0,025-9123543 ,1,,0,38,0,1,1,0,0,1,0,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,214,55,87,15,,,198,45,Community,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,4/13/2011,4/26/2011,1,0,0,0,0,0,0,,1,10,10,9,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,1890,-1244,4/26/2011,4/26/2011,1,9,1,9,0,9,0,9,9,0,9,0,9,9,0,9,0,9,1,0,1,0.111111111,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,4/26/2011,4/26/2011,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,4/26/2011,4/26/2011,2,9,0,0,0,0,0,0,0,0
2,forceliquidated,2.17266E+14,513216093,12/30/2008,2737,0,0,0,0,companies_general_info_columns,1,0,0,025-9123543 ,1,,0,38,0,1,1,0,0,1,0,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,214,55,87,15,,,198,45,Community,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,4/13/2011,4/26/2011,1,0,0,0,0,0,0,,1,10,10,9,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,1890,-847,4/26/2011,4/26/2011,1,9,1,9,0,9,0,9,9,0,9,0,9,9,0,9,0,9,1,0,1,0.111111111,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,4/26/2011,4/26/2011,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,4/26/2011,4/26/2011,2,9,0,0,0,0,0,0,0,0
1,forceliquidated,9.65355E+14,512695727,3/27/2003,4842,0,0,0,0,companies_general_info_columns,1,1,1,03-9643766,1,,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,38,6,,,,,Shopping/Retail,Computer Store,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,12/18/2015,2/1/2016,1,0,0,0,0,0,0,,2,3,3,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,53,-4789,12/18/2015,5/6/2016,6,38,9,35,0,35,0,35,36,0,36,0,36,37,0,37,0,37,1,0,1,0.026315789,0,0,0,0,37,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,12/25/2015,12/25/2015,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,12/18/2015,5/6/2016,34,38,0,0,0,0,0,0,0,0
1,rasham,1.04439E+14,514307818,6/28/2016,0,6,0,0,0,companies_general_info_columns,1,0,0,46528751,1,,0,858,1,1,1,0,0,58,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,382,62,124,23,,,,,Doctor,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,5/17/2012,6/10/2016,1,0,0,0,0,0,0,,11,39,3,0,1,0,1,1,0,0,0,32,0,5,2,0,0,6,8,20,0,16,34,companies_posts_columns,6/28/2016,15,15,5/17/2012,6/13/2016,19,83,18,71,4,67,21,50,76,4,72,23,53,79,4,75,23,56,65,0,19,0.78313253,777,0,200,9.361445783,79,0,4,0,4,1,0,1,0.012048193,2,0,1,0.024096386,companies_posts_comments_columns,5/28/2012,3/9/2016,7,13,31,0,3,6,0,9,9,0,companies_posts_reactions_columns,5/17/2012,6/13/2016,81,83,325,10,44,160,0,197,197,0
1,rasham,1.0468E+14,513365924,6/28/2016,0,1,0,0,0,companies_general_info_columns,1,0,0,077-4200288,1,,0,1009,1,1,1,1,1,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,139,25,56,7,,,Local Business,Private Investigator,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,6/28/2010,9/28/2014,1,0,0,0,0,0,0,,15,86,5,1,1,1,1,1,0,0,1,76,3,3,3,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,607,607,12/20/2011,10/30/2014,17,113,36,91,3,88,56,35,95,3,92,56,39,106,4,102,61,45,70,0,8,0.619469027,902,0,75,7.982300885,106,0,7,0,7,1,0,1,0.008849558,4,0,1,0.03539823,companies_posts_comments_columns,6/25/2013,3/19/2014,9,32,41,0,0,0,0,0,0,0,companies_posts_reactions_columns,12/20/2011,10/30/2014,112,113,457,0,0,0,0,0,0,0
1,rasham,1.04732E+14,514715762,6/28/2016,0,0,0,0,2,companies_general_info_columns,1,0,0,08-6728028,1,,0,3506,1,1,1,97,97,18,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,20,1,,,,,Media/News/Publishing,Media/News/Publishing,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2/2/2012,5/31/2016,1,1,62,211,0.565683646,0,39,3.403225806,44,373,30,26,1,1,1,1,0,0,244,97,21,6,5,0,0,2,2,13,18,5,36,companies_posts_columns,6/28/2016,28,28,2/2/2012,5/31/2016,48,201,82,190,24,166,134,56,194,24,170,135,59,196,24,172,136,60,381,0,49,1.895522388,4162,0,200,20.70646766,196,0,5,1,4,1,0,1,0.004975124,6,0,6,0.029850746,companies_posts_comments_columns,2/2/2012,4/21/2016,35,69,278,2,61,90,15,84,156,0,companies_posts_reactions_columns,2/2/2012,5/31/2016,182,201,2484,107,373,372,128,454,843,0
1,forceliquidated,4.71602E+14,514592963,3/20/2015,466,12,0,0,0,companies_general_info_columns,1,1,1,972-2-540-21-22,1,,0,4286,1,1,1,120,120,1,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,8/1/2006,1,1,2161,362,69,12,,,158,25,Tours/Sightseeing,"Vacation Home Rental,Recreation Center,Tourist Information",1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,9/18/2013,12/8/2014,1,5,160,294,0.16424581,0,18,1.803680982,16,1790,32,28,1,1,1,1,0,0,1323,367,62,16,22,0,0,0,66,275,330,67,676,companies_posts_columns,6/28/2016,568,102,8/1/2006,12/8/2014,40,427,127,423,21,402,316,107,423,21,402,316,107,421,21,400,314,107,368,0,30,0.861826698,5264,0,94,12.32786885,421,1,5,4,2,17,0,11,0.039812646,195,0,164,0.456674473,companies_posts_comments_columns,11/28/2009,12/8/2014,16,106,119,0,17,48,60,17,107,0,companies_posts_reactions_columns,8/1/2006,12/8/2014,405,427,780,0,93,384,363,93,654,0
1,rasham,1.06427E+14,514420835,6/28/2016,0,16,0,0,0,companies_general_info_columns,1,0,0,03-6914041,1,,0,171,1,1,1,0,0,2,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,1/1/2003,1,1,169,19,127,20,103,16,,,Legal/Law,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2/26/2011,6/1/2013,1,0,1,26,5.2,0,26,26,3,5,3,1,0,0,1,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,companies_posts_columns,6/28/2016,535,535,2/26/2011,1/10/2015,9,13,2,8,0,8,2,6,10,0,10,2,8,13,0,13,2,11,2,0,1,0.153846154,19,0,7,1.461538462,13,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,6/11/2011,6/1/2013,2,2,2,0,0,0,0,0,0,0,companies_posts_reactions_columns,2/26/2011,1/10/2015,12,13,17,0,0,0,0,0,0,0
1,rasham,1.06448E+14,514377332,6/28/2016,0,16,0,5,1,companies_general_info_columns,1,0,0,09-7710555,1,,0,15685,1,1,1,5,5,627,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,1693,270,85,7,,,,,Travel/Leisure,Travel Agency,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,8/8/2010,6/13/2016,1,2,39,177,0.135944701,0,45,4.538461538,50,1302,20,16,1,1,1,1,0,0,899,291,6,86,20,0,0,22,28,13,443,51,506,companies_posts_columns,6/28/2016,15,15,8/8/2010,6/13/2016,51,582,261,547,19,528,409,138,551,19,532,409,142,575,19,556,421,154,645,0,108,1.108247423,17033,0,200,29.26632302,575,0,7,0,7,2,0,1,0.003436426,2,0,2,0.003436426,companies_posts_comments_columns,8/8/2010,5/19/2016,40,142,338,5,30,17,24,35,69,0,companies_posts_reactions_columns,8/8/2010,6/13/2016,562,582,8693,533,1038,781,897,1321,2389,0
1,rasham,1.0769E+14,514446913,6/28/2016,0,20,0,0,0,companies_general_info_columns,1,0,0,972-77-5117537,1,,0,84,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,1/1/2006,1,1,339,53,61,10,,,286,45,Internet/Software,Internet/Software,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,5/29/2010,4/21/2016,1,0,3,7,0.102941177,0,5,2.333333333,30,68,4,0,1,1,1,1,0,0,0,37,17,4,10,0,0,1,2,0,2,3,6,companies_posts_columns,6/28/2016,68,68,12/16/2011,4/21/2016,38,80,6,69,0,69,1,68,72,0,72,1,71,79,0,79,1,78,0,0,0,0,92,0,5,1.15,79,0,1,0,1,1,0,1,0.0125,0,0,0,0,companies_posts_comments_columns,3/14/2012,3/14/2012,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,12/16/2011,4/21/2016,78,80,24,5,0,0,0,5,5,0
1,forceliquidated,3.89951E+14,514734185,12/4/2015,207,5,0,0,0,companies_general_info_columns,1,0,0,,0,,0,1485,1,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Preschool,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,12/12/2014,8/9/2015,1,0,0,0,0,0,0,,7,3752,2,0,0,1,0,1,0,0,0,0,3750,0,2,0,0,0,1,850,2901,1,3752,companies_posts_columns,6/28/2016,56,-151,12/12/2014,5/3/2016,11,164,25,162,2,160,122,40,162,2,160,122,40,155,2,153,121,34,40,0,5,0.243902439,1158,0,22,7.06097561,155,0,9,1,8,0,0,0,0,11,0,7,0.067073171,companies_posts_comments_columns,3/9/2015,8/16/2015,4,9,11,0,1,11,0,1,11,0,companies_posts_reactions_columns,12/12/2014,5/3/2016,93,164,93,0,3,90,15,3,93,0
